timestamp;position_lat_deg;position_long_deg;altitude;distance;speed;speed_kmh;heart_rate;enhanced_altitude;enhanced_speed;cadence
2025-09-22T14:49:36;46.32225218228996;-0.36153394728899;61.200000000000045;4320.13;9.209;33.1524;164;61.200000000000045;9.209;0
2025-09-22T14:49:41;46.32190139964223;-0.36156294867396355;60.0;4359.21;6.158;22.1688;165;60.0;6.158;0
2025-09-22T14:49:42;46.321865022182465;-0.3615467716008425;59.799999999999955;4363.4;5.384;19.3824;165;59.799999999999955;5.384;0
2025-09-22T14:49:44;46.32179947569966;-0.3614995814859867;59.200000000000045;4371.55;4.161;14.9796;165;59.200000000000045;4.161;0
2025-09-22T14:49:45;46.321758488193154;-0.3614863380789757;59.0;4376.2;4.535;16.326;165;59.0;4.535;0
2025-09-22T14:49:48;46.32159621454775;-0.3614864218980074;58.60000000000002;4394.24;6.438;23.1768;164;58.60000000000002;6.438;0
2025-09-22T14:49:53;46.321232775226235;-0.36155632697045803;57.60000000000002;4435.1;8.603;30.9708;165;57.60000000000002;8.603;0
2025-09-22T14:49:57;46.3209565076977;-0.3617788664996624;56.60000000000002;4470.4;8.603;30.9708;163;56.60000000000002;8.603;0
2025-09-22T14:50:00;46.320794401690364;-0.36199193447828293;55.60000000000002;4494.79;7.782;28.0152;159;55.60000000000002;7.782;0
2025-09-22T14:50:01;46.32075794041157;-0.3620597440749407;55.39999999999998;4501.4;6.746;24.285600000000002;159;55.39999999999998;6.746;0
2025-09-22T14:50:03;46.3207337167114;-0.36220651119947433;55.0;4513.13;5.962;21.4632;158;55.0;5.962;0
2025-09-22T14:50:04;46.32074159570038;-0.36228328943252563;55.0;4519.11;5.962;21.4632;157;55.0;5.962;0
2025-09-22T14:50:05;46.320756850764155;-0.3623632527887821;55.0;4525.49;6.056;21.8016;157;55.0;6.056;0
2025-09-22T14:50:08;46.320812590420246;-0.3626157157123089;55.200000000000045;4545.92;6.494;23.3784;156;55.200000000000045;6.494;0
2025-09-22T14:50:09;46.32082122378051;-0.36270271986722946;55.200000000000045;4552.68;6.494;23.3784;156;55.200000000000045;6.494;0
2025-09-22T14:50:10;46.320816446095705;-0.3627841919660568;55.39999999999998;4558.97;6.354;22.8744;156;55.39999999999998;6.354;0
2025-09-22T14:50:12;46.320789624005556;-0.36291712895035744;55.60000000000002;4569.63;5.281;19.011599999999998;156;55.60000000000002;5.281;0
2025-09-22T14:50:17;46.3206422701478;-0.36328375339508057;56.0;4602.32;7.455;26.838;157;56.0;7.455;0
2025-09-22T14:50:18;46.32059290073812;-0.3633556701242924;56.200000000000045;4610.11;7.726;27.8136;156;56.200000000000045;7.726;0
2025-09-22T14:50:20;46.32046205922961;-0.3634869307279587;56.200000000000045;4627.82;8.892;32.0112;157;56.200000000000045;8.892;0
2025-09-22T14:50:25;46.320126531645656;-0.3638638649135828;54.799999999999955;4675.17;9.163;32.9868;156;54.799999999999955;9.163;0
2025-09-22T14:50:26;46.320072300732136;-0.36395774222910404;54.60000000000002;4684.58;9.237;33.2532;156;54.60000000000002;9.237;0
2025-09-22T14:50:29;46.3199308142066;-0.3642433136701584;53.39999999999998;4711.62;9.237;33.2532;160;53.39999999999998;9.237;0
2025-09-22T14:50:31;46.319840708747506;-0.3644231893122196;52.799999999999955;4728.71;8.528;30.7008;163;52.799999999999955;8.528;0
2025-09-22T14:50:33;46.31975085474551;-0.364580936729908;52.39999999999998;4744.43;7.67;27.612000000000002;163;52.39999999999998;7.67;0
2025-09-22T14:50:37;46.31960727274418;-0.3648155461996794;51.200000000000045;4768.56;5.374;19.3464;164;51.200000000000045;5.374;0
2025-09-22T14:50:39;46.319544073194265;-0.36490481346845627;51.0;4778.39;5.02;18.072;164;51.0;5.02;0
2025-09-22T14:50:43;46.3193937856704;-0.36507136188447475;50.60000000000002;4799.44;5.374;19.3464;162;50.60000000000002;5.374;0
2025-09-22T14:50:47;46.319308541715145;-0.36521452479064465;50.799999999999955;4814.51;3.368;12.1248;162;50.799999999999955;3.368;0
2025-09-22T14:50:49;46.3193401414901;-0.36528032273054123;51.200000000000045;4820.61;3.368;12.1248;164;51.200000000000045;3.368;0
2025-09-22T14:50:50;46.31937123835087;-0.36530722863972187;51.200000000000045;4824.55;4.161;14.9796;164;51.200000000000045;4.161;0
2025-09-22T14:50:55;46.31955907680094;-0.3654275927692652;51.799999999999955;4847.33;4.217;15.181199999999999;167;51.799999999999955;4.217;0
2025-09-22T14:50:56;46.31959964521229;-0.3654495533555746;52.0;4852.14;4.376;15.753600000000002;167;52.0;4.376;0
2025-09-22T14:51:06;46.31994405761361;-0.36565725691616535;54.799999999999955;4893.63;4.012;14.4432;169;54.799999999999955;4.012;0
2025-09-22T14:51:13;46.320151425898075;-0.36572649143636227;55.60000000000002;4917.35;3.359;12.0924;171;55.60000000000002;3.359;0
2025-09-22T14:51:22;46.32041696459055;-0.36573185585439205;56.0;4946.91;3.219;11.5884;172;56.0;3.219;0
2025-09-22T14:51:31;46.32067294791341;-0.3657430876046419;57.200000000000045;4975.47;3.182;11.4552;171;57.200000000000045;3.182;0
2025-09-22T14:51:37;46.32078937254846;-0.365848196670413;58.200000000000045;4991.17;2.659;9.5724;169;58.200000000000045;2.659;0
2025-09-22T14:51:41;46.32081703282893;-0.36598448641598225;59.200000000000045;5002.17;2.585;9.306000000000001;170;59.200000000000045;2.585;0
2025-09-22T14:51:43;46.320824744179845;-0.3660555649548769;60.0;5007.72;2.585;9.306000000000001;170;60.0;2.585;0
2025-09-22T14:51:53;46.32084159180522;-0.3664715588092804;62.0;5039.79;3.303;11.8908;171;62.0;3.303;0
2025-09-22T14:52:06;46.32087981328368;-0.3670830186456442;64.20000000000005;5087.08;3.695;13.302;172;64.20000000000005;3.695;0
2025-09-22T14:52:18;46.32091552019119;-0.3677125833928585;65.79999999999995;5135.74;4.189;15.080400000000001;173;65.79999999999995;4.189;0
2025-09-22T14:52:22;46.32092515937984;-0.3679471090435982;66.20000000000005;5153.83;4.329;15.584399999999999;170;66.20000000000005;4.329;0
2025-09-22T14:52:27;46.320940582081676;-0.36826218478381634;66.39999999999998;5178.17;4.553;16.3908;171;66.39999999999998;4.553;0
2025-09-22T14:52:34;46.32097352296114;-0.3687700442969799;66.20000000000005;5217.47;5.524;19.886400000000002;171;66.20000000000005;5.524;0
2025-09-22T14:52:43;46.32103395648301;-0.36945853382349014;65.60000000000002;5270.91;5.822;20.9592;170;65.60000000000002;5.822;0
2025-09-22T14:52:44;46.321036387234926;-0.36953103728592396;65.39999999999998;5276.5;5.822;20.9592;170;65.39999999999998;5.822;0
2025-09-22T14:52:46;46.321023143827915;-0.36966665647923946;65.39999999999998;5287.07;5.822;20.9592;170;65.39999999999998;5.822;0
2025-09-22T14:52:47;46.32101006805897;-0.369727173820138;65.39999999999998;5291.96;5.001;18.003600000000002;170;65.39999999999998;5.001;0
2025-09-22T14:52:54;46.32092172279954;-0.3701720852404833;65.0;5327.64;5.001;18.003600000000002;167;65.0;5.001;0
2025-09-22T14:52:57;46.320961117744446;-0.37030141800642014;64.79999999999995;5339.1;3.882;13.975200000000001;166;64.79999999999995;3.882;0
2025-09-22T14:53:01;46.32109170779586;-0.3703616000711918;64.79999999999995;5354.36;4.385;15.786;165;64.79999999999995;4.385;0
2025-09-22T14:53:07;46.32133176550269;-0.37047584541141987;66.0;5382.58;4.479;16.1244;163;66.0;4.479;0
2025-09-22T14:53:18;46.32176226004958;-0.37061791867017746;68.20000000000005;5431.69;4.432;15.955200000000001;165;68.20000000000005;4.432;0
2025-09-22T14:53:29;46.322195352986455;-0.3707623388618231;69.20000000000005;5481.1;4.441;15.9876;167;69.20000000000005;4.441;0
2025-09-22T14:53:42;46.32273003458977;-0.3709590621292591;70.79999999999995;5542.44;4.749;17.0964;167;70.79999999999995;4.749;0
2025-09-22T14:53:52;46.32315038703382;-0.3710711281746626;72.0;5589.96;4.749;17.0964;168;72.0;4.749;0
2025-09-22T14:53:57;46.32335272617638;-0.37107858806848526;72.20000000000005;5612.57;4.749;17.0964;169;72.20000000000005;4.749;0
2025-09-22T14:53:59;46.32342506200075;-0.3710429649800062;72.39999999999998;5621.08;4.6;16.56;169;72.39999999999998;4.6;0
2025-09-22T14:54:06;46.32364961318672;-0.37087331525981426;72.0;5649.4;3.34;12.024;167;72.0;3.34;0
2025-09-22T14:54:08;46.323682805523276;-0.37091723643243313;72.0;5654.72;2.93;10.548;167;72.0;2.93;0
2025-09-22T14:54:09;46.32367853075266;-0.3709491714835167;71.79999999999995;5657.2;2.65;9.54;166;71.79999999999995;2.65;0
